content,score,label,clean_content,label_encoded
"Pengalaman pertama bagus 3 menit sudah realisasi,yg ke2 status masih proses pengajuan & mau dibatalkan tidak bisa. Sedangkan chat CS,belum selesai sudah dicut sepihak. Sangat mengecewakan pelayanannya. (Atas nama Kevin). Tolong diperbaiki pelayanannya supaya ulasannya menjadi baik. Terimakasih",1,negatif,pengalaman pertama bagus  menit sudah realisasiyg ke status masih proses pengajuan  mau dibatalkan tidak bisa sedangkan chat csbelum selesai sudah dicut sepihak sangat mengecewakan pelayanannya atas nama kevin tolong diperbaiki pelayanannya supaya ulasannya menjadi baik terimakasih,0
"Aplikasi Ng bug. Tidak recomend. Kode referal hilang jika Ter tekan close, padahal belum di tukar. Silahkan di coba dan di test sendiri, banyak yang harus di benahin karena system' nya begitu. Mohon di tidak lanjut dan segera di perbaiki .",1,negatif,aplikasi ng bug tidak recomend kode referal hilang jika ter tekan close padahal belum di tukar silahkan di coba dan di test sendiri banyak yang harus di benahin karena system nya begitu mohon di tidak lanjut dan segera di perbaiki ,0
"Tdinya saya rencana mau pindah platform paylater dri aplikasi sebelah yg udh 3 tahunan saya pake dan saya selalu lancar bayar tagihan ga pernah ada masalah, tpi Spaylater saya kok baru aja mau coba dipake tpi malah di bekukan ya😅",5,positif,tdinya saya rencana mau pindah platform paylater dri aplikasi sebelah yg udh  tahunan saya pake dan saya selalu lancar bayar tagihan ga pernah ada masalah tpi spaylater saya kok baru aja mau coba dipake tpi malah di bekukan ya,1
"Kecewa banget kali ini ma shopepay,sy transfer dana dari kemarin masih belum masuk juga ,tulisan nya proses terus.pdhl udh melebihi batas waktu,ngadu kesana kesini selalu nya di suruh nunggu terus,tapi dana ga masuk2. mana uang ga sedikit lagi,ini gimana ya tolong di proses biar cepat masuk.mksh",1,negatif,kecewa banget kali ini ma shopepaysy transfer dana dari kemarin masih belum masuk juga tulisan nya proses teruspdhl udh melebihi batas waktungadu kesana kesini selalu nya di suruh nunggu terustapi dana ga masuk mana uang ga sedikit lagiini gimana ya tolong di proses biar cepat masukmksh,0
apa ini saldo nya ga bisa dibuat transaksi belanja yang harga pdhal jauh lebih murah drpada jumlah shope pay nya,3,negatif,apa ini saldo nya ga bisa dibuat transaksi belanja yang harga pdhal jauh lebih murah drpada jumlah shope pay nya,0
Saya udah bayar shopeylater tepat waktu barang datang udah saya bayar tagihanya tapi malah di keterangan belum lunas tapi sudah saa bayar sudah barangnya rusak bocor pengembalian uangnya gak jelas belum ada keterangan padahal udah bayar dikembalin ke shopeylater tapi kok gak ada uangnya shopeylater mengecewakan kurang responsif pelayanan kurang teliti susah bayar lebih awal dikira belum bayar pengembalian uangnya gak masuk masuk prosesnya lama harus kaporan cs terus sampek capek bos,1,negatif,saya udah bayar shopeylater tepat waktu barang datang udah saya bayar tagihanya tapi malah di keterangan belum lunas tapi sudah saa bayar sudah barangnya rusak bocor pengembalian uangnya gak jelas belum ada keterangan padahal udah bayar dikembalin ke shopeylater tapi kok gak ada uangnya shopeylater mengecewakan kurang responsif pelayanan kurang teliti susah bayar lebih awal dikira belum bayar pengembalian uangnya gak masuk masuk prosesnya lama harus kaporan cs terus sampek capek bos,0
"Untuk login sulit sekali, dan ada riwayat transaksi yang tidak tercatat, untuk transaksi sering sekali keterangan nnya sistem sedang sibuk, dan itu error sangat lama🙂. Sayang sekali",2,negatif,untuk login sulit sekali dan ada riwayat transaksi yang tidak tercatat untuk transaksi sering sekali keterangan nnya sistem sedang sibuk dan itu error sangat lama sayang sekali,0
Aplikasi licik masa gak bisa co produk padahal saldo mencukupi. Harus mengisi saldo 2x lipat baru bisa CO. Mana solusinya disuruh untuk pakai shopee later padahal riba,1,negatif,aplikasi licik masa gak bisa co produk padahal saldo mencukupi harus mengisi saldo x lipat baru bisa co mana solusinya disuruh untuk pakai shopee later padahal riba,0
"Mempersulit pembayaran banyak kendala tidak rekomen, saya ingin melakukan pembayaran pembelian atau pembayaran lainnya gagal terus, uang saya tidak bisa dipakai",1,negatif,mempersulit pembayaran banyak kendala tidak rekomen saya ingin melakukan pembayaran pembelian atau pembayaran lainnya gagal terus uang saya tidak bisa dipakai,0
"Banyak tingkah. Pas mau CO, udah dapat voucher dan promo.. Ehh pas isi saldo engga bisa mulu padahal saldo di lebihin takut ada biaya biaya lainnya msh ttp gak bisa. Pas di lebihin lagi hrg sama dengan produk yg tertera tnpa promo, baru bisa.. Kan gemblung. Pantes kurang, gak bisa mulu saldo kurang. Ternyata hrg nya yg promo dan voucher engga bisa di pake. Jd balik lg ke harga normal, Padahal dulu engga kaya gitu. Aman2 aja gak banyak tingkah ini itu. Greget.",3,negatif,banyak tingkah pas mau co udah dapat voucher dan promo ehh pas isi saldo engga bisa mulu padahal saldo di lebihin takut ada biaya biaya lainnya msh ttp gak bisa pas di lebihin lagi hrg sama dengan produk yg tertera tnpa promo baru bisa kan gemblung pantes kurang gak bisa mulu saldo kurang ternyata hrg nya yg promo dan voucher engga bisa di pake jd balik lg ke harga normal padahal dulu engga kaya gitu aman aja gak banyak tingkah ini itu greget,0
Sangat kecewa dgn sistem pembayaran SPayLater yg tgl jatuh temponya terlalu cepat. Seharusnya tgl jatuh tempo itu dikenakan 30 hari setelah transaksi. Belum lagi tgl pembayarannya sudah ditentukan setiap tgl 25 bulan berjalan. Sedangkan kebanyakan dari qt tgl gajiannya diatas tgl 1 setiap bulannya. Tolong diperbaiki sistemnya..!!!!,2,negatif,sangat kecewa dgn sistem pembayaran spaylater yg tgl jatuh temponya terlalu cepat seharusnya tgl jatuh tempo itu dikenakan  hari setelah transaksi belum lagi tgl pembayarannya sudah ditentukan setiap tgl  bulan berjalan sedangkan kebanyakan dari qt tgl gajiannya diatas tgl  setiap bulannya tolong diperbaiki sistemnya,0
"Sudah coba aplikasinya, tapi untuk pembayarannya agak lemot. Dan bukti transaksi pulsa atau tagihannya tidak tertera nomer pelanggan, jadi jika ada komplen dari pelanggan pulsa/tagihan tidak terkirim, tidak ada buktinya. Lebih enak pake aplikasi shopee nya aja.",3,negatif,sudah coba aplikasinya tapi untuk pembayarannya agak lemot dan bukti transaksi pulsa atau tagihannya tidak tertera nomer pelanggan jadi jika ada komplen dari pelanggan pulsatagihan tidak terkirim tidak ada buktinya lebih enak pake aplikasi shopee nya aja,0
Aku ngajuin pinjaman lewat aplikasi baru ini. Biasanya kalau di shopee yg lama cepet prosesnya. Ini lama banget padahal udh bertahun tahun pakai shopee 🥲🥲,3,negatif,aku ngajuin pinjaman lewat aplikasi baru ini biasanya kalau di shopee yg lama cepet prosesnya ini lama banget padahal udh bertahun tahun pakai shopee ,0
"Baru pertama pakai app shopeePay udah di kecewakan padahal udah biasa pake app Shopee biasa☹️ Beli paket data pake shopeePay, bill nya udah keluar tapi paket data nya sampai sekarang tak ada, pengajuan pengembalian masih on proses, Bahaya juga kalo sering begini, produk yang di butuhkan tak ada, bill nya keluar. Tolong kembalikan saja limit nya.",1,negatif,baru pertama pakai app shopeepay udah di kecewakan padahal udah biasa pake app shopee biasa beli paket data pake shopeepay bill nya udah keluar tapi paket data nya sampai sekarang tak ada pengajuan pengembalian masih on proses bahaya juga kalo sering begini produk yang di butuhkan tak ada bill nya keluar tolong kembalikan saja limit nya,0
"enak sih pake spaylater, tapi kenapa yaa sekarang gabisa dipake buat beli pulsa, terus juga SPINJAM nya gabisa di ambil, padahal bayar gapernah telat loh, tolong dong di benerin lagii",5,positif,enak sih pake spaylater tapi kenapa yaa sekarang gabisa dipake buat beli pulsa terus juga spinjam nya gabisa di ambil padahal bayar gapernah telat loh tolong dong di benerin lagii,1
"Gampang,ga pake ribet. Banyak cara pembayaran, Termasuk Pembayaran dengan metode COD dan COD cek dulu. Tapi ada beberapa toko yang ga bisa metode COD. Salut dengan pengiriman ""super cepatnya"" pakai SPX. Saran aja,untuk biaya layanan dan biaya penanganan tolong dikurangi atau jika bisa dihilangkan/tanpa ada biaya tersebut.",5,positif,gampangga pake ribet banyak cara pembayaran termasuk pembayaran dengan metode cod dan cod cek dulu tapi ada beberapa toko yang ga bisa metode cod salut dengan pengiriman super cepatnya pakai spx saran ajauntuk biaya layanan dan biaya penanganan tolong dikurangi atau jika bisa dihilangkantanpa ada biaya tersebut,1
"ini kenapa pas mau konfirmasi pesenan shopee food yg muncul malah tulisan aplikasi baru sudah tersedia & disuruh update, pas udh update malah tetep sama gaada yg berubah, jadi gabisa pesen kan.",2,negatif,ini kenapa pas mau konfirmasi pesenan shopee food yg muncul malah tulisan aplikasi baru sudah tersedia  disuruh update pas udh update malah tetep sama gaada yg berubah jadi gabisa pesen kan,0
"Ini knpa ya banyak yg nelponin ngaku nya dari pihak SHOPEE. Di suruh lunasin "" Terus pdhal di waktu itu tidak ada tagihan. Yg parah nya nelpon nya ke no yg laen. Tapi mengatasnamakan pribadi. Mohon informasi nya. Trimakasih",1,negatif,ini knpa ya banyak yg nelponin ngaku nya dari pihak shopee di suruh lunasin  terus pdhal di waktu itu tidak ada tagihan yg parah nya nelpon nya ke no yg laen tapi mengatasnamakan pribadi mohon informasi nya trimakasih,0
"Aplikasi Maruk, banyak banget iklannya di game² lain,mana udh kepencet otomatis lagi, aplikasi sampah kurangin iklan atau pencet otomatisnya diilangin kek",1,negatif,aplikasi maruk banyak banget iklannya di game lainmana udh kepencet otomatis lagi aplikasi sampah kurangin iklan atau pencet otomatisnya diilangin kek,0
"Sangat mengecewakan, saya sudah berkali² menggunakan S pinjam tapi giliran saya lunaskan semua dan Ingin menggunakan lagi malah tidak dikasih pinjam, tolong dong buat kebijakan itu yang bner, liat datanya dulu dong saya pernah telat bayar atau nggak jangan suka² aja aplikasi sangat tidak rekomend, padahal gua udah berharap dikasih makanya gua lunasin semua bagst memang lu apk",1,negatif,sangat mengecewakan saya sudah berkali menggunakan s pinjam tapi giliran saya lunaskan semua dan ingin menggunakan lagi malah tidak dikasih pinjam tolong dong buat kebijakan itu yang bner liat datanya dulu dong saya pernah telat bayar atau nggak jangan suka aja aplikasi sangat tidak rekomend padahal gua udah berharap dikasih makanya gua lunasin semua bagst memang lu apk,0
"Keterangan aplikasi top up gratis, namun fakta sebenarnya hanya 5x perbulan dan tidak dijelaskan di aplikasi, cs nya pun bingung. Dan kalau salah top up bisa dibilang potong admin 2.000",2,negatif,keterangan aplikasi top up gratis namun fakta sebenarnya hanya x perbulan dan tidak dijelaskan di aplikasi cs nya pun bingung dan kalau salah top up bisa dibilang potong admin ,0
"Masih suka ada transaksi yang gagal menggunakan metode paylater dan saldo 3 hari setelah laporan baru di refunds, bahaya banget kalau engak di hubungi pihak cs bisa bisa masuk tagihan",3,negatif,masih suka ada transaksi yang gagal menggunakan metode paylater dan saldo  hari setelah laporan baru di refunds bahaya banget kalau engak di hubungi pihak cs bisa bisa masuk tagihan,0
"sangat tertolong dg ada nya shopee,dulu saya bisa simpan dulu saldo untuk cicil barang,merasa tertolong sekali dg bisa simpan dulu uang di tagihan barang,skrng hanya shopee simpan pinjam az yg bisa ,ada baik nya kalo ke 2 nya bisa simpan dulu saldo untk cicil barang dan simpan pinjam,jd merasa tdk terlalu berat ketika ada uang saya bayar dulu untuk cicilan barang sebagian,krna cicilan saya banyak 🤭",5,positif,sangat tertolong dg ada nya shopeedulu saya bisa simpan dulu saldo untuk cicil barangmerasa tertolong sekali dg bisa simpan dulu uang di tagihan barangskrng hanya shopee simpan pinjam az yg bisa ada baik nya kalo ke  nya bisa simpan dulu saldo untk cicil barang dan simpan pinjamjd merasa tdk terlalu berat ketika ada uang saya bayar dulu untuk cicilan barang sebagiankrna cicilan saya banyak ,1
"Baru Daftar Shopeepay, waktu gak ada saldo login aman, giliran diisi saldo yg lumayan banyak, malah gagal login. Alasan cs dari Shopee seperti dibuat buat. Nomor HP ada, KTP ada, e-mail terdaftar ada. Udah verifikasi macam2 udah hampir sebulan gak selesai selesai. Perbaiki dong....!!!!",1,negatif,baru daftar shopeepay waktu gak ada saldo login aman giliran diisi saldo yg lumayan banyak malah gagal login alasan cs dari shopee seperti dibuat buat nomor hp ada ktp ada email terdaftar ada udah verifikasi macam udah hampir sebulan gak selesai selesai perbaiki dong,0
Kenapa tiap kali cekout saat proses pembayaran loading terus dan akhirnya gagal. 3 hari ini sudah begitu. Ga satupun cekout berhasil saya bayar.,5,positif,kenapa tiap kali cekout saat proses pembayaran loading terus dan akhirnya gagal  hari ini sudah begitu ga satupun cekout berhasil saya bayar,1
"perbaiki dahulu suara pada telpon otp, saya sudah 10 kali lebih tapi suaranya tidak jelas.",1,negatif,perbaiki dahulu suara pada telpon otp saya sudah  kali lebih tapi suaranya tidak jelas,0
"Saya baru menggunakan aplikasi shoope pay yg untuk transaksi, saya baru mentransfer saldo shopee saya ke rekening pribadi, namun saldo tersebut tidak ada masuk ke rekening saya, dan saldo shopee pay saya sudah berkurang. Bagaimana ini, sangat tidak terpercaya aplikasinya",1,negatif,saya baru menggunakan aplikasi shoope pay yg untuk transaksi saya baru mentransfer saldo shopee saya ke rekening pribadi namun saldo tersebut tidak ada masuk ke rekening saya dan saldo shopee pay saya sudah berkurang bagaimana ini sangat tidak terpercaya aplikasinya,0
"Score limit tinggi tp spaylater dan spaypinjam di bekukan sudah 3 tahun,sudah sering pengajuan untuk bisa di aktifkan kembali tp gak ada respon.tidak konsisten.sangat kecewa",1,negatif,score limit tinggi tp spaylater dan spaypinjam di bekukan sudah  tahunsudah sering pengajuan untuk bisa di aktifkan kembali tp gak ada respontidak konsistensangat kecewa,0
Sekedar saran 👉🏻 tolong dong buat ShopeePay later kasih tambahan waktu cicilan yg 12x dong saya sering menggunakan paylater dan gak pernah telat bayar nya..kalau bisa adakan cicilan 12x dong kayak sebelah.semoga saja bisa di wujudkan 😊 overall sudah bagus semua systemnya.. Salam sukses selalu..,5,positif,sekedar saran  tolong dong buat shopeepay later kasih tambahan waktu cicilan yg x dong saya sering menggunakan paylater dan gak pernah telat bayar nyakalau bisa adakan cicilan x dong kayak sebelahsemoga saja bisa di wujudkan  overall sudah bagus semua systemnya salam sukses selalu,1
"An**ng!! gua gabisa transfer ke BTN, no rek tidak sah terus bjingan. Padahal udah copas rekening di mobile ketik satu persatu angka juga udah",1,negatif,anng gua gabisa transfer ke btn no rek tidak sah terus bjingan padahal udah copas rekening di mobile ketik satu persatu angka juga udah,0
Per hari ini 09/12/2024 sy unistall apk ini krna tidak di acc dan mohon data2 saya jgn di salah gunakan dan tidak akan brtanggung jawab jika ada tagihan dri apk. Terima kasih,1,negatif,per hari ini  sy unistall apk ini krna tidak di acc dan mohon data saya jgn di salah gunakan dan tidak akan brtanggung jawab jika ada tagihan dri apk terima kasih,0
Tolong diperbaiki lagi aplikasi nya karena ketika saya pengen melunasi shopee paylater nya gak bisa bisa sampai shopee paylater nya saya jatuh tempo. Apakah harus sampai jatuh tempo dulu baru bisa di bayar pelunasan shopee paylater nya ? Tolong kerjasamanya ya !,1,negatif,tolong diperbaiki lagi aplikasi nya karena ketika saya pengen melunasi shopee paylater nya gak bisa bisa sampai shopee paylater nya saya jatuh tempo apakah harus sampai jatuh tempo dulu baru bisa di bayar pelunasan shopee paylater nya  tolong kerjasamanya ya ,0
